	SRR28790276	SRR28790278	SRR28790280	SRR28790270	SRR28790272	SRR28790274
B9J08_00160	2067.11211594775	2487.58798315599	2457.48422696851	2695.22086132021	2230.18952090577	2347.085673919
B9J08_00159	3858.07455343463	4150.05464511773	5547.20988243996	3822.12098607619	3811.95389476405	5891.60552919813
B9J08_00158	2355.86613657903	2374.51580210344	2330.54296549521	3149.85765911074	2717.3270998114	2453.16324305784
B9J08_00157	3137.33535114464	3129.34901075151	2636.18794457655	4348.12518817104	3879.90754022484	2942.45797638297
B9J08_00156	24749.1987762502	17899.0206601285	27280.0468224413	17747.5756160748	19007.3714821397	35095.429270766
B9J08_00155	7342.60223890974	5901.14544898552	6918.91497001065	14783.6256397815	5110.44162609906	9513.53334033534
B9J08_00154	6339.98411171779	5765.66256538202	6164.66203776153	3400.08411370862	5184.12630189991	6736.4034672048
B9J08_00153	6980.51386383241	7757.15908752369	7079.13209614199	6394.87185729391	8095.48971465356	6762.2061191575
B9J08_00152	12642.1551969243	13527.9149943946	13749.0943009332	35571.8051108469	16616.713111712	13261.6074499079
B9J08_00151	3753.80226820666	4416.94573913365	6057.43980719671	4579.84898239374	4561.90015069272	5889.69422164608
B9J08_00150	3157.96063833259	2629.18287654611	2196.20706743124	2249.39485418453	2610.07496059016	2034.58688915861
B9J08_00149	107700.666298315	142303.886525372	235055.778186731	90490.3443416249	96109.3788029107	114346.841262797
B9J08_00148	5635.28679946287	9169.03334823384	9878.00204571345	6314.69366233473	5522.25709196382	6360.83153322672
B9J08_00147	9067.10541767989	14266.4495102783	13176.0099651556	10410.8302377769	12387.2127207432	10127.0630645438
B9J08_00146	5066.94555250606	6249.53000682309	6027.861260834	6125.26166325534	6842.03150741907	6338.85149637813
B9J08_00145	2541.49372127057	3401.33344625628	5151.59682483871	3996.57464104232	3146.33565669636	5512.21098011595
B9J08_00144	39449.2992948165	26621.8772939388	66813.0064756354	32431.6393214565	20861.7691564611	67282.8041010859
B9J08_00143	1189.39156117171	1256.01801115124	2896.23266468205	11244.3310337262	1110.18244873283	11226.0649069733
B9J08_00142	14926.9786776338	14226.7214466652	10176.2523882041	8009.00870526338	8977.24966840375	8810.17216118046
B9J08_00141	436.568578811581	932.081492460167	659.355096002083	803.544107722795	843.280178609745	725.341216003468
B9J08_00140	2426.90879244863	2361.27311423242	1738.97203824101	1364.79147243707	1549.0156290579	1821.47609710489
B9J08_00139	12363.713819887	13970.017035627	26517.1668141698	6008.95922661125	7934.20214651169	27381.3919906869
B9J08_00138	4172.03725840673	3942.24631237251	4295.05141975189	4878.53478559333	4364.58896327044	4827.00722270556
B9J08_00137	661.155039302578	1118.4977909522	2044.61701732235	1414.13190010426	724.565978708373	1533.82431052117
B9J08_00136	2249.30215277463	2361.27311423242	2035.98994129989	2011.50350650344	1882.23410740175	2083.32523173592
B9J08_00135	264.691185578675	192.528308278658	304.41253964956	183.264445620988	174.387066062015	278.095248823464
B9J08_00134	7262.39278873438	8067.85291834374	5261.28393426709	5711.15450247714	7873.61696863099	5251.31749926094
B9J08_00133	2102.63344388255	1641.07462770856	1853.58890539651	1612.3746898385	1621.88158623874	1834.85524996925
B9J08_00132	0	0	0	0	0	0
B9J08_00131	0	0	0	0	0	0
B9J08_00130	2713.37111450347	2505.92401251586	2135.81753527404	30613.0921302944	5618.86588912494	5823.75411110031
B9J08_00129	13737.5871164621	14245.0574760251	17043.40490208	26181.2644309022	16037.8790473653	12882.2129008258
B9J08_00128	460.631413864188	504.240807396484	322.899131126254	274.896668431482	399.534686564617	128.057605987437
B9J08_00127	6576.02906509098	5559.89156923234	5728.37847891156	7166.69711865922	5936.52871368861	4687.48177140581
B9J08_00126	2968.89550577639	3608.12311070373	3948.73593942182	3156.02521256913	3174.99080839669	3939.20486477773
B9J08_00125	7816.98384423256	7183.6488358788	7263.99801090893	5780.7597486505	5885.76815924802	5679.45039092043
B9J08_00124	7276.14298019301	6536.79446679442	4308.60825350146	4706.72436782365	6181.32558107144	3770.05414642119
B9J08_00123	19200.996522692	18570.3230683594	20868.8968983239	20046.3108979266	19245.6186005624	24645.3552299255
B9J08_00122	5355.69957313734	4476.02850040434	3410.15990773414	5639.78709817282	5319.21487420147	3446.08751634849
B9J08_00121	7677.19023106979	7798.92448773229	7568.41055055849	7325.29135044662	8124.14486635389	8409.75322902571
B9J08_00120	4629.23112440626	4100.13989852697	2500.6196070808	4337.55223938522	5421.55470170265	3399.26048132324
B9J08_00119	2811.91415329034	4336.47094360976	4147.15868793834	4578.96790332825	4216.40089304873	3963.09620917837
B9J08_00118	20540.4943406205	17423.3025650696	12891.3164564146	18527.3305890295	13320.5519475539	14803.0769906373
B9J08_00117	2676.70393728045	2648.53757420375	2716.29650764223	2862.62588376246	2623.17445851031	3425.06313327593
B9J08_00116	21937.2846229599	15881.0387622448	12443.9409426786	19889.4788242701	16922.0951569756	13404.9555163118
B9J08_00115	7740.21194192186	6242.39932873869	7780.39013282458	6089.13742157043	5075.23672543865	12955.7982415797
B9J08_00114	5817.47683628975	6272.95937767181	8298.01469417201	10096.2850113986	5792.43423656694	8020.80214218328
B9J08_00113	1672.93996080028	2215.60354765122	2659.60429378037	2609.75619196811	2328.43575530691	3507.24935801413
B9J08_00112	52664.3791358506	48486.5736372886	30909.5809490322	38549.852352188	61395.7093145095	18984.0622607495
B9J08_00111	6722.69777398306	5239.01105543458	3866.16249749259	7124.40532351592	6407.29192019405	4612.94077687581
B9J08_00110	44.6881222405555	27.5040440398082	69.0166081796573	8.81079065485521	27.0177144603122	56.3835727855133
B9J08_00109	6548.52868217371	4630.86608166549	3577.77167045616	5624.80875405956	5516.52606162375	3797.76810592593
B9J08_00108	819.282241076851	944.305512033416	830.664177019447	710.149726781329	799.069373129234	978.589466650265
B9J08_00107	29.7920814937037	20.3733659554135	18.4865914766939	21.1458975716525	45.0295241005204	17.2017679684617
B9J08_00106	3556.71619063293	3882.14488280404	3161.20714251466	2311.07038876852	4421.08054805109	5420.46821761748
B9J08_00105	1834.50471043921	1524.9464417627	2304.66173742784	1933.08746967523	1698.84113651963	2690.1653795122
B9J08_00104	4193.8083948829	4552.42862273715	3598.72314079642	4626.54617286447	5373.2503031221	3959.27359407427
B9J08_00103	9713.36441623562	8548.6643548915	7488.30198749282	12995.9162159114	10476.3234616411	8509.14122173238
B9J08_00102	3100.66817392162	4452.59912955562	3768.799782382	3811.54803729036	4078.03744626713	3181.37142038939
B9J08_00101	10034.202216937	8760.5473608278	6116.59689992213	7561.42053999674	9661.69843473166	5836.17761018864
B9J08_00100	17.1877393232906	8.1493463821654	27.1136674991511	43.1728742087905	33.5674634203879	40.1374585930773
B9J08_00099	0	0	0	0	0	0
B9J08_00098	0	0	0	1.76215813097104	0	0
B9J08_00097	2771.80942820266	4080.78520086932	2450.08959037783	3483.78662492975	3744.81896792328	2323.19432951835
B9J08_00096	5534.45206209957	8210.46648003164	8570.3838085953	9006.39020739299	8700.52277484055	8833.10785180508
B9J08_00095	2672.12054012758	2969.41808800152	2504.31692537614	2772.75581908293	2768.08765425199	2455.07455060989
B9J08_00094	23135.8429784373	23626.992498493	29931.0240401992	19829.5654478171	19933.3422413704	33731.7113323774
B9J08_00093	2747.74659315005	3714.06461367188	7748.34670759831	4084.68254759087	3120.95537947607	10850.4929729952
B9J08_00092	12889.6586431797	9993.13600113032	7411.89074272248	18569.6223841728	10574.5696960422	6475.5099863498
B9J08_00091	201.669474726609	168.080269132161	446.143074304213	668.73901070351	93.3339226810786	395.640663274619
B9J08_00090	1164.18287683088	1090.99374691239	1893.02696721346	2467.90246242494	1210.88483899399	1958.13458707656
B9J08_00089	8975.43747462234	13060.3462457178	9102.79764312409	11972.1023418173	12810.490247288	6995.38564050775
B9J08_00088	3994.43061873273	4664.48213549192	4600.69639883323	4712.89192128205	4605.29223755322	4413.20913768645
B9J08_00087	2391.38746451383	2193.19284510026	2446.3922720825	1607.96929451107	1892.87744946188	2283.05687092528
B9J08_00086	12118.5020722081	8062.75957685489	7882.68260566229	11831.1296913396	11121.4737342085	7935.74895611699
B9J08_00085	7142.07861347135	6969.72849334696	5696.33505368529	7294.45358315462	6940.27774182021	5834.26630263659
B9J08_00084	27.5003829172649	40.746731910827	22.1839097720327	24.6702138335946	49.1231172005677	5.7339226561539
B9J08_00083	2970.04135506461	1955.8431317197	12440.2436243832	2220.31924502351	5097.34212817891	35917.291518148
B9J08_00082	9478.46531215065	10893.6387763596	8495.20500325675	16683.2321049683	12236.5684946614	9037.61775987457
B9J08_00081	8062.1955919115	10950.6842010348	15357.4277594055	9327.10298722972	8736.54639412097	18529.1710633613
B9J08_00080	1939.9228449554	1922.22707789326	3347.30549671338	2374.50808148348	1585.03924833832	3837.90556451901
B9J08_00079	3790.46944542968	3258.71988456839	6441.96090991194	3755.15897709929	2547.85234546944	6707.73385392403
B9J08_00078	2696.18337518018	2903.20464864642	3290.61328285152	2756.01531683871	2619.08086541027	3847.46210227926
B9J08_00077	12228.5036038771	10826.4066687067	15059.1774169149	9390.54067994468	9007.5422573441	14103.5384265865
B9J08_00076	19258.288987103	17458.9559554916	36475.2774229489	16118.4604239921	13587.454217677	42417.6485026745
B9J08_00075	5411.84618826009	7385.34515883739	10815.8884532977	7117.35669099203	6031.5000736097	13341.8823670941
B9J08_00074	12975.5973397962	9461.39114969403	8283.22542099066	10732.4240966791	10301.117676959	7410.13937930289
B9J08_00073	398.755552300341	1186.74856690284	842.988571337243	1232.62961261424	1264.10154929461	993.879927066675
B9J08_00072	9895.5544530625	8428.46149575456	7858.0338170267	9152.64933226359	9248.24553162688	7476.07948984866
B9J08_00071	2110.65438890008	2098.45669340759	1933.69746846218	2304.02175624464	2029.60345900346	1931.37628134784
B9J08_00070	6081.02217258021	8017.93817175298	4454.03610645146	7381.68041063769	8964.9688891036	4130.33561998286
B9J08_00069	2332.94915081464	2479.43863677382	1618.19297392661	2318.1190212924	2473.34895104858	1637.99057210796
B9J08_00068	3128.16855683889	4142.92396703333	6762.39516217464	3427.39756473867	2550.30850132947	7579.29009765943
B9J08_00067	5269.76087652089	3310.67196775469	7982.51019963644	4178.07692853234	2297.32444774655	8807.30519985239
B9J08_00066	4832.04644842109	6212.85794810334	4906.34137791457	6053.01317988553	6821.56354191883	5097.45724132081
B9J08_00065	264.691185578675	231.237703593943	107.222230564825	43.1728742087905	93.3339226810786	58.2948803375646
B9J08_00064	21670.3017388048	12990.0581331716	17144.4649354859	10928.9047282824	8981.34326150379	10971.8610025505
B9J08_00063	8428.8673641417	12369.6891398293	15038.2259465746	11306.8876473757	11444.8675891123	17000.1250217203
B9J08_00062	12820.9076858866	11081.0737431494	15967.4852781364	7032.77310070542	7971.86320303213	17600.2755930644
B9J08_00061	48223.0672947123	41053.351068456	25635.9726204474	31974.3592864695	43897.2362490473	12719.7517589014
B9J08_00060	80822.4795445534	70631.4037625253	45998.3369123098	66666.8474899619	86086.6254567549	41928.3537693493
B9J08_00059	9285.96263172979	6977.87783972912	12732.331769715	9369.39478237303	5974.18977020904	15646.919274868
B9J08_00058	12619.2382111599	12262.7289685634	10616.2332653494	15899.0717366862	7642.73831778832	14606.212312776
B9J08_00057	461.777263152407	658.059720359856	1211.48796143934	1013.24092530835	644.331553947446	1227.05944841693
B9J08_00056	3295.46255291891	4601.32470103014	4124.9747781663	5865.34333893711	5961.09027228889	4694.17134783799
B9J08_00055	3889.01248421655	5439.6887100954	3967.22253089852	5264.44741627599	5232.43070048047	4150.4043492794
B9J08_00054	9975.76390323785	6435.94630531512	6364.31722570983	5258.27986281759	7558.41029992735	5411.86733363325
B9J08_00053	7488.1250985136	8208.4291434361	7575.80518714917	14917.5496577353	12002.4149693387	9122.67094594085
B9J08_00052	765.427324530541	758.907881839153	738.231219635977	1252.01335205492	33966.1793883325	9702.75278798842
B9J08_00051	4217.87122993551	3857.69684365755	3464.38724273244	4497.90862930358	4012.53995666637	3934.4265958976
B9J08_00050	1597.3139077778	1683.85869621493	1227.50967405248	1958.63876257431	1941.18184804243	1397.1658205495
B9J08_00049	2607.95297998729	2342.93708487255	3448.36553011931	3156.90629163462	2315.33625738676	6823.36796082314
B9J08_00048	1935.33944780252	2023.07523937256	1782.10741835329	2500.50238784791	2419.31352212796	1739.28987236668
B9J08_00047	16511.6882432412	19198.8414080839	16546.7318110728	18037.4506286196	21259.6664057857	15447.1876356786
B9J08_00046	1841.37980616853	1639.03729111302	1157.26062644104	1568.32073656423	1263.2828306746	1289.1769438586
B9J08_00045	2747.74659315005	3017.29549799674	3290.61328285152	3328.7167094043	2919.55059895374	3163.2139986449
B9J08_00044	14211.9687217849	8832.87280996952	18118.0920865918	10853.1319286506	6994.31317074083	18465.1422603676
B9J08_00043	23917.312193003	25673.4971087143	17822.3066229647	28115.232979643	27729.1809411005	14852.7709869906
B9J08_00042	41.2505743758974	17.3173610621015	9.85951545423676	17.6215813097104	19.6492468802271	29.6252670567951
B9J08_00041	24.0628350526068	19.3546976576428	6.16219715889797	20.264818506167	63.860052360738	19.113075520513
B9J08_00040	8575.53607303378	7325.24372926892	5236.6351456315	9448.69189826672	7079.45990722181	6784.18615600609
B9J08_00039	5448.51336548311	3964.65701492347	4684.50228019424	3991.28816664941	3995.34686564617	4691.30438650991
B9J08_00038	31994.4038256613	37847.6019353716	55168.9187241818	34168.2461595285	30113.289562568	32957.6317737966
B9J08_00037	38807.6236934137	39733.1569545452	42890.1246653617	47809.9933304408	46778.3070728606	51227.8206638549
B9J08_00036	22036.973511035	23249.0665600201	14797.9002573776	25878.1732323752	25083.0823612299	11374.1912422573
B9J08_00035	15032.3968121499	14067.809192213	21233.6989701306	14795.9607466983	14020.556367662	13322.7692915736
B9J08_00034	2306.5946171856	1831.56559939167	1499.87878847577	2122.51946875462	2215.4525857456	1678.12803070104
B9J08_00033	3454.73560398141	4274.33217744575	4630.27494519594	3711.9861028905	4068.21282282701	4687.48177140581
B9J08_00032	6849.88704497541	6552.07449126098	9594.54097640415	5498.81444769513	5924.24793438846	8905.73753878303
B9J08_00031	3980.6804272741	4484.17784678651	9536.6163231105	4400.10885303469	2806.56742939243	10771.1737095851
B9J08_00030	3022.7504223227	3871.95819982633	6692.1461145632	3899.65594383891	3088.20663467569	5365.040298608
B9J08_00029	8287.92790169072	9731.33824860326	9906.34815264438	8607.26139072805	8185.5487628546	5795.08449781954
B9J08_00028	16425.7495466247	21188.30059363	23282.0133057483	21820.8041358144	21513.4691779886	24631.0204232851
B9J08_00027	7483.54170136072	4734.7702480381	7291.11167840808	4564.87063828048	3616.28014458179	6100.89370614775
B9J08_00026	2032.73663730117	5470.24875902852	7243.04654056868	4813.3349347474	4977.80920965753	7129.17716915134
B9J08_00025	1716.48223375262	1990.4778538439	1386.49436075204	2170.97881735632	2539.66515926935	1447.81547067886
B9J08_00024	3167.12743263834	2693.35897930566	2208.53146174903	2732.2261820706	3177.44696425672	2034.58688915861
B9J08_00023	1525.12540261998	2633.25754973719	2265.2236756109	1785.94726573915	2352.99731390719	1690.55152978937
B9J08_00022	1105.74456313169	780.299916092337	755.485371680892	717.198359305214	749.946255928667	483.560810668979
B9J08_00021	261.253637714017	343.291216348717	324.131570558033	329.523570491585	577.19662710667	717.695985795263
B9J08_00020	1258.14251846487	923.932146078002	1205.32576428044	22.026976637138	9.82462344011354	18.1574217444873
B9J08_00019	552.299356921737	1252.96200625793	1110.42792803341	565.652760041704	243.15943014281	479.738195564876
B9J08_00018	12469.1319544032	11905.1763960459	11991.6356712155	5644.19249350024	2348.08500218714	4140.84781151914
B9J08_00017	65.3134094285042	100.848161479297	32.0434252262695	39.6485579468484	22.1054027402555	16.246114192436
B9J08_00016	6102.79330905638	4255.99614808588	3648.0207180676	11003.7964488487	1886.3277005018	1501.3320821363
B9J08_00015	4651.00226088243	5279.75778734541	2150.60680845539	5164.88548187612	5005.64564273785	1732.6002959345
B9J08_00014	3971.51363296834	2886.90595588209	5522.56109380436	3275.85196547517	2310.4239456667	6311.13753687339
B9J08_00013	7751.67043480405	8360.21071980393	7267.69532920427	11138.601545868	6944.37133492025	7997.86645155866
B9J08_00012	21315.0884594568	20767.5905866507	33174.8046246431	13180.0617405979	13359.0317226944	25912.5521369355
B9J08_00011	2107.21684103543	1548.37581261143	1259.55309927875	1558.62886684389	1413.10833813633	1009.17038748309
